OBJECTID,problem,personSearch,vehicleSearch,preRace,race,gender,policePrecinct
107763,Suspicious Person (P),NO,NO,Black,Black,Male,1.0
87648,Suspicious Person (P),NO,NO,White,White,Male,2.0
85136,Traffic Law Enforcement (P),NO,NO,White,White,Male,5.0
126242,Suspicious Person (P),YES,NO,Black,Black,Male,1.0
2848,Traffic Law Enforcement (P),YES,YES,White,White,Male,4.0
33882,Suspicious Person (P),NO,NO,White,White,Female,5.0
132310,Suspicious Person (P),YES,YES,Black,Black,Male,4.0
145056,Suspicious Person (P),YES,NO,White,White,Male,1.0
78888,Attempt Pick-Up (P),NO,NO,Native American,Native American,Male,3.0
5818,Traffic Law Enforcement (P),NO,NO,White,White,Male,2.0
155732,Traffic Law Enforcement (P),YES,YES,Black,Black,Male,4.0
48267,Attempt Pick-Up (P),NO,NO,Black,Black,Female,4.0
160761,Suspicious Person (P),NO,NO,White,White,Male,2.0
5207,Attempt Pick-Up (P),NO,NO,Black,Black,Male,1.0
54714,Attempt Pick-Up (P),NO,NO,Native American,Native American,Male,4.0
86906,Suspicious Vehicle (P),NO,NO,Black,Black,Male,4.0
89032,Suspicious Person (P),YES,YES,Latino,Native American,Male,5.0
64413,Suspicious Person (P),YES,NO,Black,Black,Male,1.0
110077,Suspicious Vehicle (P),NO,NO,White,White,Male,1.0
76873,Suspicious Person (P),NO,NO,Other,Other,Male,5.0
86870,Attempt Pick-Up (P),YES,NO,White,White,Male,2.0
96332,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,5.0
109300,Traffic Law Enforcement (P),YES,YES,Black,Black,Male,3.0
38405,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,4.0
79745,Suspicious Person (P),NO,NO,Black,Black,Male,1.0
57612,Traffic Law Enforcement (P),NO,NO,White,White,Female,2.0
131802,Traffic Law Enforcement (P),YES,YES,Black,Black,Male,5.0
55839,Traffic Law Enforcement (P),NO,NO,East African,East African,Male,1.0
153079,Suspicious Person (P),NO,NO,Black,Black,Male,4.0
135448,Suspicious Vehicle (P),NO,NO,White,White,Female,3.0
78625,Traffic Law Enforcement (P),NO,NO,White,White,Male,2.0
3088,Traffic Law Enforcement (P),NO,NO,Latino,Latino,Male,1.0
158068,Suspicious Vehicle (P),NO,NO,Black,Black,Female,4.0
32591,Attempt Pick-Up (P),YES,NO,Native American,Native American,Female,4.0
6980,Suspicious Person (P),YES,NO,Black,Black,Male,4.0
89895,Suspicious Person (P),NO,NO,Native American,Native American,Female,3.0
53786,Traffic Law Enforcement (P),NO,NO,White,Other,Male,5.0
25917,Suspicious Person (P),YES,NO,White,White,Male,3.0
150985,Traffic Law Enforcement (P),NO,NO,White,White,Male,4.0
58888,Suspicious Person (P),YES,NO,Black,Black,Female,4.0
61213,Attempt Pick-Up (P),YES,NO,Black,Black,Male,3.0
18988,Suspicious Vehicle (P),NO,NO,Black,Black,Female,1.0
33231,Traffic Law Enforcement (P),NO,NO,Other,Black,Female,2.0
11135,Suspicious Person (P),YES,NO,Native American,Native American,Male,3.0
150573,Suspicious Person (P),NO,NO,White,White,Male,1.0
108106,Suspicious Person (P),NO,NO,Black,Black,Male,1.0
7827,Traffic Law Enforcement (P),NO,NO,White,White,Female,4.0
132521,Suspicious Person (P),NO,NO,Black,Black,Male,1.0
16871,Traffic Law Enforcement (P),NO,NO,White,White,Male,5.0
47656,Suspicious Vehicle (P),NO,NO,Black,Black,Male,1.0
109696,Suspicious Person (P),NO,NO,White,White,Male,3.0
9598,Suspicious Person (P),NO,NO,Native American,Native American,Male,1.0
5061,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,5.0
161256,Suspicious Vehicle (P),NO,NO,White,White,Male,4.0
150984,Traffic Law Enforcement (P),YES,YES,Black,Black,Male,4.0
24772,Suspicious Person (P),NO,NO,White,White,Male,5.0
118338,Attempt Pick-Up (P),YES,NO,White,White,Male,4.0
50853,Suspicious Person (P),NO,NO,Black,Black,Male,1.0
135937,Suspicious Person (P),YES,NO,Other,Other,Male,3.0
18847,Suspicious Person (P),YES,NO,Black,Black,Male,1.0
52460,Suspicious Person (P),NO,NO,Native American,Native American,Female,3.0
115794,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,4.0
38596,Traffic Law Enforcement (P),NO,NO,White,White,Male,2.0
102654,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,5.0
47491,Suspicious Person (P),NO,NO,White,White,Male,1.0
104306,Suspicious Vehicle (P),YES,YES,Black,Black,Male,3.0
106459,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,4.0
147436,Suspicious Person (P),NO,NO,Black,Black,Male,1.0
31857,Traffic Law Enforcement (P),NO,NO,White,White,Female,4.0
61843,Suspicious Person (P),YES,NO,Black,Black,Male,1.0
42798,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,5.0
63453,Suspicious Person (P),NO,NO,White,White,Male,5.0
51814,Attempt Pick-Up (P),NO,NO,Native American,Native American,Male,1.0
97117,Suspicious Vehicle (P),NO,NO,Black,Black,Male,4.0
117578,Suspicious Vehicle (P),YES,YES,Black,Black,Male,3.0
90497,Suspicious Vehicle (P),NO,NO,White,White,Male,3.0
19025,Suspicious Vehicle (P),NO,NO,White,White,Female,5.0
144835,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,4.0
129856,Suspicious Person (P),NO,NO,White,White,Male,1.0
21841,Suspicious Person (P),YES,NO,Black,Black,Male,4.0
40701,Traffic Law Enforcement (P),NO,NO,White,White,Male,5.0
136991,Suspicious Person (P),NO,NO,White,White,Male,1.0
124005,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,5.0
61042,Suspicious Vehicle (P),YES,YES,White,White,Female,2.0
144541,Traffic Law Enforcement (P),NO,NO,White,White,Female,1.0
63932,Suspicious Vehicle (P),NO,NO,White,White,Male,1.0
78726,Suspicious Person (P),YES,NO,Black,Black,Male,1.0
52328,Suspicious Vehicle (P),NO,NO,Black,East African,Male,2.0
156030,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,4.0
104224,Suspicious Person (P),NO,NO,Black,Black,Male,1.0
126794,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,2.0
28643,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,5.0
88877,Suspicious Vehicle (P),NO,NO,Latino,Native American,Female,3.0
101616,Traffic Law Enforcement (P),YES,YES,Black,Black,Male,1.0
7756,Suspicious Person (P),NO,NO,White,White,Male,5.0
131096,Suspicious Person (P),NO,NO,Black,Black,Male,2.0
67925,Suspicious Person (P),NO,NO,Black,Black,Male,3.0
157058,Suspicious Person (P),NO,NO,White,White,Male,2.0
75182,Suspicious Person (P),NO,NO,White,White,Male,1.0
111679,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,5.0
155689,Suspicious Person (P),NO,NO,Other,Other,Gender Non-Conforming,1.0
16876,Traffic Law Enforcement (P),NO,NO,East African,East African,Male,2.0
106227,Suspicious Person (P),NO,NO,White,White,Male,1.0
26707,Suspicious Vehicle (P),YES,YES,Black,Black,Male,4.0
66929,Suspicious Person (P),NO,NO,Black,Black,Male,1.0
51860,Suspicious Person (P),YES,NO,Black,Black,Male,1.0
85927,Suspicious Person (P),NO,NO,Black,Black,Male,1.0
52101,Suspicious Person (P),NO,NO,White,White,Male,1.0
65168,Traffic Law Enforcement (P),NO,NO,White,White,Male,2.0
68887,Traffic Law Enforcement (P),NO,NO,White,White,Female,2.0
72186,Suspicious Person (P),NO,NO,Black,Black,Male,3.0
82339,Traffic Law Enforcement (P),NO,NO,White,White,Male,2.0
91235,Traffic Law Enforcement (P),NO,NO,White,White,Male,1.0
153735,Suspicious Vehicle (P),NO,NO,Black,Black,Female,4.0
64278,Suspicious Person (P),YES,NO,Black,Black,Male,4.0
15396,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,2.0
26015,Traffic Law Enforcement (P),NO,NO,White,White,Male,2.0
109504,Suspicious Person (P),YES,NO,Black,Black,Male,1.0
136627,Suspicious Person (P),NO,NO,Black,Black,Female,3.0
81362,Suspicious Person (P),NO,NO,White,White,Male,2.0
117448,Suspicious Person (P),NO,NO,White,White,Male,1.0
14765,Attempt Pick-Up (P),NO,NO,Black,Black,Male,1.0
24937,Suspicious Person (P),NO,NO,White,White,Female,5.0
30772,Traffic Law Enforcement (P),NO,NO,White,White,Male,2.0
160106,Suspicious Person (P),YES,NO,Black,Black,Male,4.0
89722,Suspicious Person (P),NO,NO,White,White,Female,2.0
147648,Suspicious Person (P),YES,NO,Native American,Native American,Male,3.0
141772,Traffic Law Enforcement (P),NO,NO,White,White,Female,2.0
117855,Suspicious Vehicle (P),YES,NO,Black,Black,Male,4.0
34090,Suspicious Vehicle (P),NO,NO,White,White,Male,3.0
89282,Traffic Law Enforcement (P),NO,NO,Black,Black,Female,2.0
3208,Suspicious Person (P),YES,NO,White,White,Female,4.0
52771,Suspicious Person (P),YES,NO,Black,Black,Male,4.0
531,Suspicious Vehicle (P),NO,NO,White,White,Female,5.0
23917,Traffic Law Enforcement (P),NO,NO,White,Latino,Male,2.0
128047,Suspicious Person (P),YES,NO,Black,Black,Male,1.0
79419,Traffic Law Enforcement (P),NO,NO,White,White,Female,4.0
74475,Suspicious Person (P),YES,NO,Black,Black,Male,1.0
82512,Suspicious Person (P),NO,NO,Black,Black,Male,3.0
161383,Suspicious Person (P),NO,NO,White,White,Male,3.0
145294,Suspicious Person (P),NO,NO,White,White,Female,5.0
37934,Suspicious Person (P),NO,NO,White,White,Female,2.0
132392,Traffic Law Enforcement (P),YES,YES,Black,Black,Male,2.0
132740,Suspicious Person (P),NO,NO,White,White,Female,2.0
98436,Suspicious Person (P),NO,NO,Black,Black,Male,1.0
93444,Suspicious Person (P),NO,NO,Native American,Latino,Male,2.0
63648,Traffic Law Enforcement (P),NO,NO,White,Other,Male,5.0
2499,Traffic Law Enforcement (P),NO,NO,White,White,Female,2.0
39332,Traffic Law Enforcement (P),NO,NO,White,White,Male,2.0
99334,Suspicious Person (P),NO,NO,Black,Black,Male,1.0
114986,Suspicious Person (P),NO,NO,Black,Black,Male,1.0
46236,Suspicious Person (P),YES,YES,Black,Black,Male,5.0
137009,Suspicious Person (P),NO,NO,White,White,Male,3.0
2821,Traffic Law Enforcement (P),NO,NO,White,White,Male,4.0
66737,Traffic Law Enforcement (P),NO,NO,Black,Black,Female,5.0
27662,Suspicious Person (P),NO,NO,White,White,Male,3.0
104353,Traffic Law Enforcement (P),YES,YES,Black,Black,Male,2.0
38193,Suspicious Person (P),NO,NO,Black,Black,Male,1.0
19837,Suspicious Person (P),NO,NO,White,White,Male,5.0
64415,Suspicious Person (P),NO,NO,White,White,Male,5.0
76900,Traffic Law Enforcement (P),YES,YES,Black,Black,Male,4.0
98463,Suspicious Person (P),NO,NO,White,White,Male,2.0
512,Suspicious Vehicle (P),NO,NO,Black,Black,Male,5.0
151276,Suspicious Person (P),YES,NO,Black,Black,Male,1.0
130410,Suspicious Person (P),NO,NO,Black,Black,Male,5.0
28308,Suspicious Person (P),NO,NO,Black,Black,Female,4.0
135605,Traffic Law Enforcement (P),NO,NO,White,White,Female,2.0
31728,Suspicious Vehicle (P),NO,NO,Black,Black,Male,3.0
8595,Suspicious Person (P),YES,NO,Black,Black,Male,4.0
133425,Suspicious Person (P),YES,NO,Black,Black,Male,1.0
15564,Suspicious Person (P),YES,NO,Black,Black,Male,3.0
41218,Suspicious Person (P),NO,NO,Black,Black,Male,3.0
47288,Suspicious Person (P),NO,NO,Black,Black,Male,1.0
47605,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,2.0
23950,Suspicious Person (P),NO,NO,White,White,Male,1.0
92045,Traffic Law Enforcement (P),NO,NO,White,White,Male,5.0
149523,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,1.0
51896,Traffic Law Enforcement (P),NO,NO,White,White,Male,2.0
18759,Traffic Law Enforcement (P),NO,NO,White,White,Female,2.0
87834,Traffic Law Enforcement (P),YES,YES,Other,Other,Male,1.0
84662,Suspicious Person (P),NO,NO,Latino,Latino,Male,3.0
93965,Suspicious Vehicle (P),NO,NO,Other,Other,Female,3.0
123014,Traffic Law Enforcement (P),YES,NO,Black,Black,Male,4.0
107640,Suspicious Person (P),NO,NO,East African,East African,Male,1.0
126054,Suspicious Person (P),NO,NO,Native American,Native American,Male,5.0
36828,Suspicious Person (P),YES,NO,Native American,Native American,Male,3.0
1987,Suspicious Person (P),NO,NO,Black,Black,Male,1.0
140114,Suspicious Person (P),YES,NO,Black,Black,Male,1.0
114293,Suspicious Person (P),NO,NO,Native American,Native American,Male,1.0
66964,Suspicious Person (P),YES,NO,White,White,Male,2.0
43492,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,5.0
104543,Suspicious Vehicle (P),NO,NO,White,White,Male,4.0
57779,Attempt Pick-Up (P),YES,NO,Black,Black,Male,4.0
157229,Suspicious Person (P),NO,NO,Black,Black,Male,4.0
113777,Suspicious Person (P),YES,NO,White,White,Male,3.0
151292,Suspicious Vehicle (P),NO,NO,White,White,Male,2.0
13296,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,4.0
68762,Suspicious Vehicle (P),NO,NO,Black,Black,Male,3.0
95696,Suspicious Person (P),NO,NO,White,White,Male,5.0
40802,Suspicious Person (P),NO,NO,White,White,Female,5.0
113476,Traffic Law Enforcement (P),YES,YES,Black,Black,Male,2.0
119306,Suspicious Person (P),NO,NO,Black,Black,Female,3.0
141815,Suspicious Person (P),NO,NO,Native American,Native American,Female,3.0
88168,Suspicious Person (P),YES,YES,Black,Black,Male,3.0
153528,Traffic Law Enforcement (P),NO,NO,White,White,Female,2.0
89365,Traffic Law Enforcement (P),NO,NO,White,White,Female,4.0
73596,Suspicious Vehicle (P),NO,NO,White,White,Female,2.0
14358,Suspicious Vehicle (P),NO,NO,Black,Black,Male,4.0
37690,Traffic Law Enforcement (P),NO,NO,White,White,Male,5.0
106214,Suspicious Person (P),NO,NO,Black,Black,Male,1.0
13400,Suspicious Person (P),YES,NO,White,White,Male,2.0
39481,Suspicious Person (P),NO,NO,Black,Black,Male,5.0
41755,Suspicious Person (P),NO,NO,East African,East African,Male,1.0
132591,Suspicious Vehicle (P),NO,NO,White,White,Male,3.0
91376,Suspicious Person (P),NO,NO,White,Latino,Male,5.0
28187,Suspicious Vehicle (P),NO,NO,Black,Black,Male,4.0
4982,Suspicious Person (P),NO,NO,Black,Black,Male,1.0
80351,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,4.0
109712,Suspicious Person (P),YES,NO,Black,Black,Male,1.0
153669,Suspicious Person (P),NO,NO,Black,Black,Male,2.0
151251,Traffic Law Enforcement (P),YES,YES,Black,Black,Male,3.0
72899,Traffic Law Enforcement (P),NO,NO,White,White,Female,1.0
116793,Suspicious Person (P),NO,NO,White,White,Female,2.0
122839,Suspicious Person (P),NO,NO,Black,Black,Male,1.0
33995,Suspicious Person (P),NO,NO,Latino,Latino,Male,3.0
40986,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,4.0
144879,Suspicious Vehicle (P),NO,NO,White,Native American,Female,3.0
14919,Traffic Law Enforcement (P),NO,NO,Latino,Latino,Male,5.0
98142,Traffic Law Enforcement (P),YES,YES,Black,Black,Male,4.0
156958,Suspicious Person (P),NO,NO,Black,Black,Male,5.0
151203,Suspicious Person (P),NO,NO,Black,Black,Female,3.0
1943,Attempt Pick-Up (P),NO,NO,Other,Other,Male,5.0
33172,Traffic Law Enforcement (P),NO,NO,White,White,Male,5.0
123161,Suspicious Person (P),NO,NO,Native American,Native American,Male,5.0
137975,Traffic Law Enforcement (P),NO,NO,Asian,Asian,Female,2.0
86176,Suspicious Vehicle (P),NO,NO,Black,Black,Male,3.0
58632,Suspicious Person (P),YES,NO,White,White,Male,1.0
45577,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,4.0
91621,Attempt Pick-Up (P),NO,NO,Black,Black,Male,2.0
32900,Suspicious Person (P),NO,NO,Black,Black,Male,1.0
80557,Suspicious Person (P),NO,NO,White,White,Female,3.0
136662,Suspicious Person (P),NO,NO,Black,Black,Male,5.0
37146,Traffic Law Enforcement (P),NO,NO,White,White,Female,5.0
150289,Suspicious Vehicle (P),YES,YES,Black,Black,Male,5.0
21607,Suspicious Person (P),YES,NO,Native American,Native American,Female,5.0
161209,Suspicious Person (P),NO,NO,White,White,Male,4.0
110029,Traffic Law Enforcement (P),YES,YES,East African,East African,Male,5.0
30717,Suspicious Person (P),NO,NO,Black,Black,Male,4.0
117252,Suspicious Vehicle (P),YES,YES,White,White,Female,2.0
126935,Suspicious Person (P),NO,NO,White,White,Male,5.0
24059,Suspicious Person (P),YES,YES,Black,Black,Male,4.0
114717,Suspicious Person (P),YES,NO,White,White,Male,1.0
23504,Suspicious Vehicle (P),YES,YES,Black,Black,Male,1.0
131976,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,4.0
57003,Suspicious Person (P),YES,NO,Black,Black,Female,4.0
110740,Suspicious Person (P),NO,NO,White,White,Male,2.0
67643,Suspicious Person (P),YES,NO,Black,Black,Male,4.0
148466,Suspicious Person (P),YES,NO,Black,Black,Male,3.0
46606,Suspicious Person (P),NO,NO,Black,Black,Male,1.0
128633,Suspicious Person (P),YES,NO,East African,East African,Male,1.0
150379,Suspicious Person (P),YES,NO,Black,Black,Male,4.0
100654,Suspicious Person (P),YES,NO,White,White,Male,1.0
54827,Suspicious Vehicle (P),NO,NO,White,White,Male,3.0
48381,Suspicious Person (P),NO,NO,East African,East African,Male,5.0
80906,Traffic Law Enforcement (P),NO,NO,White,Native American,Female,2.0
11042,Traffic Law Enforcement (P),NO,NO,Black,Black,Female,5.0
62082,Suspicious Vehicle (P),NO,NO,White,White,Male,3.0
66538,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,4.0
39948,Suspicious Person (P),NO,NO,White,White,Male,4.0
23571,Traffic Law Enforcement (P),NO,NO,White,White,Male,2.0
148976,Suspicious Person (P),YES,YES,White,White,Male,4.0
51357,Suspicious Person (P),YES,NO,White,White,Female,4.0
13312,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,4.0
96746,Traffic Law Enforcement (P),NO,NO,Latino,Latino,Male,2.0
139552,Suspicious Person (P),YES,NO,Black,Black,Male,1.0
10477,Suspicious Vehicle (P),YES,YES,Black,Black,Male,3.0
56011,Suspicious Vehicle (P),NO,NO,White,White,Male,2.0
150481,Traffic Law Enforcement (P),YES,YES,Black,Black,Male,1.0
146507,Suspicious Person (P),NO,NO,White,White,Male,1.0
136922,Suspicious Person (P),NO,NO,Black,Black,Male,4.0
6991,Suspicious Person (P),NO,NO,White,White,Male,1.0
151514,Suspicious Person (P),NO,NO,Black,Black,Female,1.0
101026,Traffic Law Enforcement (P),NO,NO,White,White,Male,2.0
146104,Traffic Law Enforcement (P),NO,NO,White,White,Female,1.0
150394,Suspicious Person (P),NO,NO,Black,Black,Male,1.0
151504,Suspicious Person (P),NO,NO,Black,Black,Male,1.0
66619,Suspicious Person (P),NO,NO,Black,Black,Male,4.0
8719,Suspicious Person (P),NO,NO,White,White,Female,5.0
95664,Attempt Pick-Up (P),YES,NO,Black,Black,Male,4.0
130310,Suspicious Person (P),YES,NO,Black,Black,Male,1.0
139924,Traffic Law Enforcement (P),NO,NO,White,White,Male,2.0
157918,Suspicious Person (P),NO,NO,Latino,Latino,Male,3.0
28789,Attempt Pick-Up (P),YES,NO,White,White,Female,3.0
149953,Traffic Law Enforcement (P),NO,NO,White,White,Female,4.0
30436,Traffic Law Enforcement (P),NO,NO,White,Black,Male,5.0
9182,Suspicious Person (P),NO,NO,Black,Black,Male,2.0
152831,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,2.0
129239,Suspicious Person (P),NO,NO,Black,Black,Male,5.0
128972,Suspicious Person (P),NO,NO,Black,Black,Male,1.0
6785,Suspicious Person (P),YES,NO,Black,Black,Male,3.0
158176,Suspicious Vehicle (P),NO,NO,Native American,Native American,Male,5.0
44657,Suspicious Person (P),NO,NO,Black,Black,Female,5.0
14866,Traffic Law Enforcement (P),NO,NO,White,White,Male,5.0
36762,Suspicious Person (P),NO,NO,White,White,Male,1.0
128831,Traffic Law Enforcement (P),NO,NO,Asian,Asian,Female,5.0
17682,Suspicious Person (P),NO,NO,White,White,Male,5.0
24046,Suspicious Person (P),NO,NO,Black,Black,Male,5.0
23527,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,3.0
108752,Suspicious Person (P),NO,NO,White,White,Male,1.0
91027,Traffic Law Enforcement (P),NO,NO,White,White,Female,2.0
9369,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,3.0
38492,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,4.0
124652,Suspicious Person (P),NO,NO,White,White,Male,1.0
47418,Attempt Pick-Up (P),NO,NO,White,White,Male,4.0
25543,Traffic Law Enforcement (P),NO,NO,Black,East African,Male,5.0
2915,Suspicious Person (P),NO,NO,Black,Black,Male,5.0
147247,Traffic Law Enforcement (P),NO,NO,Black,Black,Female,4.0
105416,Suspicious Person (P),YES,NO,Black,Black,Male,1.0
25837,Traffic Law Enforcement (P),NO,NO,Black,Black,Female,3.0
113011,Suspicious Person (P),YES,NO,Black,Black,Male,1.0
51876,Traffic Law Enforcement (P),NO,NO,White,Latino,Male,5.0
20415,Traffic Law Enforcement (P),NO,NO,White,White,Female,5.0
148846,Suspicious Person (P),YES,NO,Black,Black,Male,5.0
30449,Traffic Law Enforcement (P),NO,NO,White,White,Female,2.0
154287,Suspicious Person (P),NO,NO,Black,Black,Male,3.0
21884,Traffic Law Enforcement (P),NO,NO,White,White,Male,1.0
156804,Suspicious Vehicle (P),NO,NO,East African,East African,Male,2.0
90507,Suspicious Person (P),NO,NO,Native American,Native American,Male,3.0
92905,Suspicious Person (P),NO,NO,Black,Black,Male,4.0
124300,Suspicious Person (P),YES,NO,Black,Black,Male,1.0
147855,Attempt Pick-Up (P),YES,YES,Native American,Native American,Female,3.0
