OBJECTID,problem,personSearch,vehicleSearch,preRace,race,gender,policePrecinct
29285,Suspicious Person (P),NO,NO,White,White,Male,5.0
128966,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,4.0
144913,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,5.0
44449,Suspicious Person (P),NO,NO,Black,Black,Male,5.0
20075,Traffic Law Enforcement (P),NO,NO,White,White,Male,4.0
45832,Suspicious Person (P),NO,NO,White,White,Male,5.0
101373,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,4.0
25414,Traffic Law Enforcement (P),NO,NO,White,East African,Female,5.0
123101,Traffic Law Enforcement (P),NO,NO,White,White,Male,2.0
56321,Suspicious Vehicle (P),NO,NO,Black,Black,Male,1.0
141698,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,2.0
63659,Traffic Law Enforcement (P),NO,NO,White,White,Female,3.0
104486,Suspicious Person (P),NO,NO,Black,Black,Male,1.0
27923,Suspicious Person (P),NO,NO,White,White,Male,5.0
118540,Traffic Law Enforcement (P),NO,NO,White,White,Male,5.0
61524,Suspicious Person (P),NO,NO,Black,Black,Male,1.0
14356,Suspicious Person (P),NO,NO,Native American,Native American,Male,1.0
57304,Traffic Law Enforcement (P),NO,NO,White,White,Male,5.0
131018,Traffic Law Enforcement (P),NO,NO,White,White,Female,3.0
105425,Traffic Law Enforcement (P),YES,YES,Black,Black,Male,2.0
53497,Suspicious Person (P),YES,NO,Black,Black,Male,1.0
91344,Suspicious Person (P),NO,NO,Black,Black,Male,2.0
100305,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,4.0
8079,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,2.0
76908,Attempt Pick-Up (P),YES,NO,White,White,Male,3.0
152945,Suspicious Vehicle (P),NO,NO,Black,Black,Male,2.0
95955,Suspicious Vehicle (P),NO,NO,Black,Black,Male,2.0
154842,Suspicious Person (P),NO,NO,Black,Black,Male,2.0
34462,Suspicious Person (P),NO,NO,Other,Other,Male,2.0
54334,Suspicious Vehicle (P),YES,YES,White,White,Female,5.0
74156,Suspicious Person (P),NO,NO,White,White,Male,1.0
31131,Traffic Law Enforcement (P),NO,NO,White,White,Male,1.0
21752,Traffic Law Enforcement (P),YES,YES,Black,Black,Male,3.0
43846,Suspicious Person (P),NO,NO,White,White,Male,5.0
145583,Suspicious Person (P),YES,YES,Black,Black,Male,4.0
25503,Suspicious Person (P),NO,NO,Native American,Native American,Male,1.0
28973,Suspicious Person (P),NO,NO,Black,Black,Male,1.0
80709,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,4.0
156164,Suspicious Person (P),NO,NO,White,White,Male,1.0
81072,Traffic Law Enforcement (P),NO,NO,White,White,Female,5.0
138571,Suspicious Person (P),NO,NO,Native American,Native American,Male,3.0
152205,Suspicious Person (P),NO,NO,Black,Black,Male,1.0
84300,Attempt Pick-Up (P),NO,NO,White,White,Female,4.0
21901,Traffic Law Enforcement (P),NO,NO,White,White,Male,2.0
110839,Traffic Law Enforcement (P),NO,NO,White,White,Male,2.0
161082,Suspicious Vehicle (P),NO,NO,White,White,Male,2.0
143103,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,4.0
44886,Suspicious Person (P),YES,NO,Black,Black,Male,4.0
77681,Traffic Law Enforcement (P),NO,NO,White,Latino,Female,5.0
144726,Suspicious Person (P),NO,NO,Black,Black,Male,3.0
30275,Suspicious Person (P),NO,NO,Black,White,Male,5.0
128225,Attempt Pick-Up (P),YES,NO,Black,Black,Male,1.0
105876,Suspicious Person (P),NO,NO,Black,Black,Male,2.0
68372,Suspicious Person (P),NO,NO,White,White,Male,1.0
120704,Suspicious Person (P),NO,NO,East African,East African,Male,1.0
12148,Traffic Law Enforcement (P),NO,NO,White,White,Male,5.0
115752,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,2.0
76316,Suspicious Person (P),NO,NO,Black,Black,Male,1.0
158138,Suspicious Person (P),NO,NO,Native American,Native American,Male,3.0
16603,Traffic Law Enforcement (P),NO,NO,East African,East African,Male,5.0
46153,Suspicious Vehicle (P),YES,YES,White,White,Female,3.0
9791,Traffic Law Enforcement (P),NO,NO,White,White,Female,2.0
105971,Suspicious Person (P),YES,NO,Black,Black,Female,1.0
105500,Suspicious Person (P),YES,NO,Black,Black,Male,4.0
86651,Suspicious Vehicle (P),NO,NO,Black,Black,Male,5.0
22979,Suspicious Person (P),NO,NO,Native American,Native American,Male,1.0
32110,Traffic Law Enforcement (P),NO,NO,White,White,Male,2.0
81101,Traffic Law Enforcement (P),NO,NO,White,White,Male,2.0
48436,Suspicious Person (P),NO,NO,White,White,Male,1.0
90949,Suspicious Vehicle (P),NO,NO,East African,East African,Male,4.0
20635,Traffic Law Enforcement (P),NO,NO,White,White,Female,5.0
93823,Suspicious Person (P),YES,YES,Black,Black,Male,4.0
41472,Attempt Pick-Up (P),YES,NO,White,White,Male,5.0
110611,Suspicious Person (P),NO,NO,Black,Black,Male,3.0
38304,Traffic Law Enforcement (P),NO,NO,White,White,Female,5.0
39585,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,4.0
59722,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,4.0
23379,Traffic Law Enforcement (P),NO,NO,White,White,Female,2.0
31732,Suspicious Person (P),NO,NO,Black,Black,Male,5.0
134156,Suspicious Person (P),NO,NO,Black,Black,Male,1.0
39414,Traffic Law Enforcement (P),NO,NO,White,Black,Female,5.0
128287,Traffic Law Enforcement (P),NO,YES,Black,Black,Male,4.0
5620,Suspicious Person (P),NO,NO,Black,Black,Male,4.0
96149,Suspicious Person (P),NO,NO,Black,Black,Male,1.0
80337,Traffic Law Enforcement (P),NO,NO,Black,Black,Female,1.0
57216,Suspicious Person (P),NO,NO,Black,Black,Male,1.0
33607,Traffic Law Enforcement (P),NO,NO,Black,Black,Female,4.0
139422,Suspicious Person (P),NO,NO,White,White,Male,2.0
55929,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,4.0
45717,Traffic Law Enforcement (P),NO,NO,East African,East African,Male,5.0
38332,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,4.0
153054,Traffic Law Enforcement (P),NO,NO,White,White,Male,2.0
22040,Traffic Law Enforcement (P),NO,NO,White,White,Female,5.0
135333,Suspicious Person (P),NO,NO,Black,Black,Female,1.0
64289,Traffic Law Enforcement (P),NO,NO,White,White,Male,2.0
119295,Suspicious Person (P),NO,NO,Black,Black,Male,2.0
53575,Suspicious Person (P),NO,NO,White,White,Male,5.0
67908,Suspicious Vehicle (P),YES,YES,Native American,Native American,Female,3.0
89618,Suspicious Person (P),YES,NO,White,White,Female,4.0
135673,Traffic Law Enforcement (P),NO,NO,Black,Black,Female,1.0
89070,Suspicious Person (P),NO,NO,White,White,Male,1.0
15948,Attempt Pick-Up (P),NO,NO,Black,Black,Male,4.0
81418,Suspicious Person (P),NO,NO,Black,Black,Male,4.0
22748,Suspicious Person (P),NO,NO,Black,Black,Male,5.0
60127,Traffic Law Enforcement (P),NO,NO,White,Latino,Male,5.0
93627,Suspicious Person (P),YES,NO,Native American,Native American,Male,2.0
84419,Traffic Law Enforcement (P),NO,NO,White,White,Male,2.0
101820,Suspicious Person (P),NO,NO,White,White,Male,5.0
52633,Traffic Law Enforcement (P),NO,NO,Asian,Asian,Male,4.0
14931,Traffic Law Enforcement (P),YES,NO,Black,Black,Male,4.0
40827,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,4.0
136343,Suspicious Person (P),NO,NO,Black,Black,Male,2.0
120773,Traffic Law Enforcement (P),NO,NO,White,White,Male,1.0
78159,Suspicious Person (P),NO,NO,White,White,Male,5.0
13072,Traffic Law Enforcement (P),NO,NO,White,White,Female,4.0
141529,Traffic Law Enforcement (P),NO,NO,White,White,Female,2.0
101039,Suspicious Person (P),YES,NO,Black,Black,Male,4.0
125262,Suspicious Person (P),YES,NO,Black,East African,Male,3.0
33227,Traffic Law Enforcement (P),NO,NO,White,White,Female,2.0
15789,Suspicious Person (P),NO,NO,Native American,Native American,Male,1.0
5507,Suspicious Person (P),NO,NO,Latino,Latino,Male,2.0
155594,Suspicious Person (P),NO,NO,Native American,Native American,Male,2.0
30596,Suspicious Person (P),YES,NO,Black,Black,Female,4.0
67329,Traffic Law Enforcement (P),NO,NO,White,White,Male,5.0
30909,Suspicious Person (P),NO,NO,Other,Other,Male,3.0
22898,Suspicious Vehicle (P),NO,NO,White,White,Male,5.0
41488,Traffic Law Enforcement (P),NO,NO,White,White,Male,5.0
144640,Suspicious Vehicle (P),NO,NO,Latino,Latino,Male,4.0
15568,Traffic Law Enforcement (P),NO,NO,White,White,Female,5.0
27166,Traffic Law Enforcement (P),NO,YES,Black,Black,Male,5.0
130810,Suspicious Person (P),NO,NO,White,White,Female,1.0
62381,Attempt Pick-Up (P),YES,NO,Black,Black,Male,4.0
121502,Attempt Pick-Up (P),NO,NO,White,White,Male,5.0
76395,Traffic Law Enforcement (P),NO,NO,Other,Other,Female,1.0
60747,Suspicious Vehicle (P),NO,NO,Latino,Latino,Male,3.0
70346,Suspicious Person (P),NO,NO,Native American,Native American,Male,3.0
19131,Suspicious Vehicle (P),NO,NO,Black,Black,Female,1.0
146503,Suspicious Person (P),NO,NO,White,White,Male,1.0
146479,Suspicious Person (P),YES,NO,White,White,Male,1.0
79773,Suspicious Vehicle (P),YES,YES,Black,Black,Male,1.0
81596,Suspicious Person (P),NO,NO,White,White,Male,1.0
82610,Suspicious Vehicle (P),YES,YES,Black,Black,Male,1.0
60123,Suspicious Person (P),NO,NO,Black,Black,Male,1.0
120525,Suspicious Vehicle (P),YES,YES,Black,Black,Male,3.0
82913,Suspicious Person (P),NO,NO,Black,Black,Male,4.0
28221,Traffic Law Enforcement (P),NO,NO,White,White,Male,5.0
142835,Suspicious Person (P),NO,NO,White,White,Male,4.0
75825,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,5.0
92878,Suspicious Person (P),YES,NO,Black,Black,Male,4.0
80049,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,5.0
138598,Suspicious Person (P),NO,NO,Black,Black,Male,1.0
28429,Suspicious Vehicle (P),NO,NO,Black,Black,Male,3.0
122194,Traffic Law Enforcement (P),NO,NO,White,White,Male,2.0
6124,Traffic Law Enforcement (P),NO,NO,White,White,Female,2.0
43858,Traffic Law Enforcement (P),NO,NO,Latino,Latino,Female,5.0
128689,Suspicious Person (P),YES,NO,Black,Black,Male,5.0
129980,Suspicious Vehicle (P),YES,NO,East African,East African,Male,5.0
46717,Traffic Law Enforcement (P),YES,YES,Black,Black,Male,2.0
99281,Suspicious Person (P),NO,NO,White,White,Male,2.0
94749,Traffic Law Enforcement (P),NO,NO,Other,Black,Male,5.0
725,Traffic Law Enforcement (P),NO,NO,White,White,Female,5.0
25436,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,3.0
125448,Suspicious Person (P),NO,NO,White,White,Female,1.0
26827,Suspicious Person (P),YES,NO,White,White,Male,2.0
131128,Suspicious Person (P),YES,NO,Native American,Native American,Male,3.0
2923,Traffic Law Enforcement (P),NO,NO,White,White,Male,5.0
141073,Traffic Law Enforcement (P),NO,NO,Black,Black,Female,1.0
56429,Traffic Law Enforcement (P),NO,NO,White,White,Male,2.0
74480,Suspicious Person (P),NO,NO,Black,Black,Male,2.0
63300,Suspicious Person (P),NO,NO,Black,Black,Male,5.0
76705,Traffic Law Enforcement (P),NO,NO,Black,Black,Female,1.0
46753,Traffic Law Enforcement (P),NO,NO,Black,Black,Female,2.0
84252,Traffic Law Enforcement (P),NO,NO,White,White,Male,3.0
75705,Suspicious Person (P),NO,NO,Black,Black,Male,4.0
54629,Suspicious Person (P),YES,NO,Black,Black,Male,4.0
127056,Suspicious Person (P),NO,NO,White,White,Male,4.0
148917,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,5.0
2295,Traffic Law Enforcement (P),NO,NO,White,White,Male,2.0
87745,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,4.0
38737,Suspicious Person (P),NO,NO,Black,Black,Male,1.0
9733,Suspicious Person (P),NO,NO,Black,Black,Male,4.0
38434,Suspicious Person (P),NO,NO,Native American,Native American,Female,3.0
136602,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,3.0
31240,Traffic Law Enforcement (P),NO,NO,White,White,Male,4.0
43321,Attempt Pick-Up (P),YES,NO,White,White,Male,3.0
95727,Suspicious Vehicle (P),YES,YES,White,White,Female,5.0
21431,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,5.0
62191,Traffic Law Enforcement (P),NO,NO,White,White,Male,1.0
88530,Suspicious Person (P),NO,NO,Black,Black,Male,1.0
78059,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,4.0
132783,Suspicious Person (P),NO,NO,White,White,Male,4.0
128082,Traffic Law Enforcement (P),NO,NO,Other,White,Male,2.0
30256,Suspicious Person (P),YES,NO,Native American,Native American,Female,1.0
118989,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,4.0
14331,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,4.0
7142,Traffic Law Enforcement (P),NO,NO,White,White,Male,5.0
90451,Suspicious Person (P),NO,NO,Black,Black,Male,4.0
89550,Suspicious Person (P),NO,NO,Black,Black,Male,1.0
58757,Traffic Law Enforcement (P),YES,YES,Black,Black,Male,4.0
45542,Traffic Law Enforcement (P),NO,NO,White,White,Female,5.0
10077,Traffic Law Enforcement (P),NO,NO,White,White,Female,5.0
86082,Suspicious Person (P),NO,NO,Black,Black,Male,1.0
42699,Suspicious Vehicle (P),YES,YES,East African,East African,Male,3.0
11140,Traffic Law Enforcement (P),NO,NO,White,White,Male,2.0
41283,Suspicious Person (P),NO,NO,Black,Black,Male,3.0
50345,Suspicious Vehicle (P),NO,NO,East African,East African,Male,5.0
25282,Suspicious Person (P),NO,YES,Black,Black,Male,2.0
67022,Attempt Pick-Up (P),NO,NO,Black,Black,Male,4.0
1193,Suspicious Person (P),NO,NO,Native American,Native American,Male,3.0
86909,Traffic Law Enforcement (P),NO,NO,White,White,Male,4.0
131756,Suspicious Person (P),NO,NO,Latino,Latino,Male,2.0
135571,Suspicious Person (P),YES,NO,Black,Black,Male,5.0
70432,Traffic Law Enforcement (P),NO,NO,Other,Black,Female,1.0
117285,Suspicious Person (P),NO,NO,East African,East African,Male,1.0
41123,Suspicious Vehicle (P),NO,NO,Black,Black,Female,4.0
47286,Suspicious Person (P),NO,NO,Black,Black,Male,5.0
122971,Traffic Law Enforcement (P),YES,YES,Black,Black,Male,5.0
153975,Suspicious Person (P),NO,NO,Black,Black,Male,1.0
32187,Suspicious Person (P),YES,NO,White,White,Male,3.0
73688,Traffic Law Enforcement (P),NO,NO,White,Black,Male,5.0
20308,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,5.0
43829,Suspicious Person (P),NO,NO,Black,Black,Female,4.0
66142,Attempt Pick-Up (P),YES,NO,Black,Black,Male,3.0
161411,Suspicious Person (P),NO,NO,Black,Black,Male,5.0
2485,Suspicious Person (P),YES,NO,Black,Black,Male,5.0
123013,Suspicious Person (P),YES,NO,Black,Black,Female,1.0
85980,Traffic Law Enforcement (P),NO,NO,White,White,Male,2.0
14685,Traffic Law Enforcement (P),NO,NO,White,White,Female,4.0
38917,Suspicious Vehicle (P),YES,YES,Black,Black,Male,3.0
82821,Suspicious Person (P),YES,YES,Black,Black,Male,4.0
110796,Attempt Pick-Up (P),NO,NO,White,White,Male,2.0
113459,Suspicious Person (P),YES,NO,Other,Other,Male,1.0
124963,Suspicious Person (P),NO,NO,White,White,Female,3.0
80249,Traffic Law Enforcement (P),NO,NO,White,White,Male,2.0
15338,Traffic Law Enforcement (P),NO,YES,Black,Black,Female,1.0
32988,Suspicious Person (P),NO,NO,East African,East African,Male,1.0
20258,Suspicious Vehicle (P),NO,NO,Black,White,Male,4.0
109172,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,4.0
34572,Traffic Law Enforcement (P),NO,NO,White,White,Female,2.0
132725,Suspicious Person (P),YES,YES,White,White,Male,2.0
77592,Suspicious Person (P),NO,NO,White,White,Male,5.0
100414,Traffic Law Enforcement (P),NO,NO,Black,Black,Female,4.0
156737,Traffic Law Enforcement (P),YES,YES,White,White,Female,3.0
22052,Traffic Law Enforcement (P),NO,NO,White,White,Female,5.0
58804,Suspicious Person (P),NO,NO,Black,Black,Male,3.0
34119,Suspicious Person (P),NO,NO,White,White,Male,4.0
26676,Suspicious Person (P),YES,NO,Black,Black,Female,3.0
120397,Traffic Law Enforcement (P),YES,YES,Black,Black,Male,4.0
106580,Traffic Law Enforcement (P),YES,YES,Black,Black,Male,4.0
87875,Suspicious Vehicle (P),NO,NO,Black,Black,Female,4.0
62624,Suspicious Person (P),YES,YES,White,White,Male,3.0
109829,Suspicious Person (P),YES,NO,Black,Black,Female,1.0
129375,Traffic Law Enforcement (P),NO,NO,White,White,Female,2.0
139697,Traffic Law Enforcement (P),YES,YES,Black,Black,Male,4.0
23157,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,3.0
130647,Suspicious Person (P),NO,NO,White,White,Female,2.0
44085,Traffic Law Enforcement (P),NO,NO,White,White,Male,5.0
100737,Traffic Law Enforcement (P),NO,NO,White,White,Male,2.0
135100,Suspicious Person (P),NO,NO,East African,East African,Male,1.0
12390,Suspicious Person (P),YES,NO,Native American,Native American,Male,3.0
156241,Traffic Law Enforcement (P),NO,NO,Black,Black,Female,5.0
132653,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,4.0
158673,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,4.0
16013,Suspicious Person (P),NO,NO,Other,Other,Female,3.0
11195,Traffic Law Enforcement (P),YES,YES,Black,Black,Male,3.0
1626,Suspicious Person (P),NO,NO,White,White,Male,4.0
78451,Traffic Law Enforcement (P),NO,NO,White,White,Female,5.0
112189,Suspicious Person (P),NO,NO,Black,Black,Male,1.0
160717,Suspicious Vehicle (P),NO,NO,White,White,Male,3.0
11671,Attempt Pick-Up (P),YES,NO,Black,Black,Male,3.0
41416,Suspicious Person (P),NO,NO,Black,Black,Male,3.0
41483,Traffic Law Enforcement (P),NO,NO,White,White,Female,5.0
146543,Suspicious Vehicle (P),NO,NO,East African,East African,Male,3.0
30698,Suspicious Person (P),NO,NO,Other,Other,Male,5.0
102313,Suspicious Vehicle (P),NO,NO,Black,Black,Male,4.0
897,Suspicious Person (P),NO,NO,Black,Black,Male,1.0
7842,Traffic Law Enforcement (P),NO,NO,White,White,Male,5.0
134507,Suspicious Person (P),NO,NO,Black,Black,Male,1.0
43523,Suspicious Person (P),NO,NO,White,White,Male,4.0
131320,Suspicious Person (P),NO,NO,White,White,Female,1.0
136304,Suspicious Person (P),NO,NO,East African,East African,Male,1.0
25705,Traffic Law Enforcement (P),NO,NO,White,Latino,Female,5.0
100598,Traffic Law Enforcement (P),NO,NO,White,White,Female,1.0
48439,Suspicious Person (P),NO,NO,Black,Black,Male,2.0
119596,Traffic Law Enforcement (P),NO,NO,White,White,Male,2.0
26433,Suspicious Person (P),NO,NO,Black,Black,Male,5.0
32262,Suspicious Person (P),NO,NO,Black,Black,Female,4.0
12778,Traffic Law Enforcement (P),NO,NO,White,White,Male,3.0
77964,Suspicious Person (P),NO,NO,Latino,Latino,Male,2.0
28,Traffic Law Enforcement (P),NO,NO,Black,Black,Gender Non-Conforming,5.0
66753,Suspicious Person (P),YES,NO,White,White,Male,3.0
100723,Suspicious Vehicle (P),NO,NO,White,White,Male,2.0
67914,Suspicious Vehicle (P),NO,NO,Black,Black,Male,5.0
35738,Suspicious Person (P),NO,NO,White,White,Male,4.0
70871,Traffic Law Enforcement (P),NO,NO,Latino,Latino,Male,3.0
11086,Suspicious Person (P),NO,NO,Black,Black,Male,1.0
49038,Suspicious Person (P),NO,NO,Black,White,Male,1.0
15589,Traffic Law Enforcement (P),NO,NO,White,White,Female,5.0
89306,Traffic Law Enforcement (P),YES,YES,White,Black,Male,4.0
21238,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,2.0
75403,Traffic Law Enforcement (P),NO,NO,Latino,Latino,Male,5.0
25660,Traffic Law Enforcement (P),NO,YES,White,White,Male,2.0
80712,Suspicious Person (P),NO,NO,White,White,Male,5.0
53669,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,3.0
35867,Suspicious Person (P),NO,NO,White,White,Female,1.0
145777,Suspicious Person (P),NO,NO,Black,Black,Male,1.0
99586,Traffic Law Enforcement (P),NO,NO,Other,Other,Female,2.0
135964,Traffic Law Enforcement (P),NO,NO,White,White,Female,1.0
86988,Traffic Law Enforcement (P),NO,NO,Black,Black,Female,4.0
81294,Traffic Law Enforcement (P),NO,NO,White,White,Male,2.0
10221,Suspicious Person (P),YES,NO,Black,Black,Male,3.0
25681,Traffic Law Enforcement (P),NO,NO,Black,Black,Female,2.0
18961,Suspicious Person (P),NO,NO,White,White,Male,5.0
35151,Suspicious Person (P),NO,NO,Asian,Asian,Male,5.0
159648,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,4.0
107899,Suspicious Person (P),NO,NO,Black,Black,Male,4.0
80664,Traffic Law Enforcement (P),NO,NO,East African,East African,Male,1.0
115920,Traffic Law Enforcement (P),YES,YES,Black,Black,Male,4.0
86927,Traffic Law Enforcement (P),NO,NO,White,White,Male,5.0
63054,Suspicious Vehicle (P),NO,NO,East African,East African,Male,1.0
81079,Traffic Law Enforcement (P),NO,NO,White,White,Male,5.0
37444,Suspicious Person (P),YES,NO,White,White,Female,5.0
115480,Suspicious Person (P),YES,NO,White,White,Male,1.0
35595,Suspicious Person (P),YES,NO,Black,Black,Male,3.0
130120,Attempt Pick-Up (P),YES,NO,Black,Black,Male,2.0
137398,Suspicious Person (P),YES,NO,Black,Black,Male,4.0
117282,Suspicious Person (P),YES,NO,Native American,Native American,Male,3.0
